file,class,,cbo,loc,wmc
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\ha\autoswitch\TempBrokerMetadata.java,org.apache.rocketmq.store.ha.autoswitch.TempBrokerMetadata,,2,52,11
C:\oodass1\projects\rocketmq\client\src\test\java\org\apache\rocketmq\client\ValidatorsTest.java,org.apache.rocketmq.client.ValidatorsTest,,5,123,21
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\metrics\ConsumerLagCalculator.java,org.apache.rocketmq.broker.metrics.ConsumerLagCalculator$CalculateAvailableResult,,1,6,1
C:\oodass1\projects\rocketmq\openmessaging\src\test\java\io\openmessaging\rocketmq\consumer\LocalMessageCacheTest.java,io.openmessaging.rocketmq.consumer.LocalMessageCacheTest,,12,39,6
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\remoting\protocol\http2proxy\HAProxyMessageForwarder.java,org.apache.rocketmq.proxy.remoting.protocol.http2proxy.HAProxyMessageForwarder,,12,102,24
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\lock\AdaptiveBackOffSpinLockImpl.java,org.apache.rocketmq.store.lock.AdaptiveBackOffSpinLockImpl,,5,137,29
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\trace\TraceContext.java,org.apache.rocketmq.client.trace.TraceContext,,5,93,27
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\message\MessageClientIDSetter.java,org.apache.rocketmq.common.message.MessageClientIDSetter,,5,117,19
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\LockCallback.java,org.apache.rocketmq.common.LockCallback,,1,4,2
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\processor\validator\DefaultTopicMessageTypeValidator.java,org.apache.rocketmq.proxy.processor.validator.DefaultTopicMessageTypeValidator,,3,8,4
C:\oodass1\projects\rocketmq\example\src\main\java\org\apache\rocketmq\example\benchmark\TransactionProducer.java,org.apache.rocketmq.example.benchmark.TxSendConfig,,0,14,0
C:\oodass1\projects\rocketmq\client\src\test\java\org\apache\rocketmq\client\consumer\DefaultLitePullConsumerTest.java,org.apache.rocketmq.client.consumer.DefaultLitePullConsumerTest,,39,724,54
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\statictopic\TopicQueueMappingContext.java,org.apache.rocketmq.remoting.protocol.statictopic.TopicQueueMappingContext,,4,57,16
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\processor\ConsumerProcessor.java,org.apache.rocketmq.proxy.processor.ConsumerProcessor,,36,385,63
C:\oodass1\projects\rocketmq\tools\src\main\java\org\apache\rocketmq\tools\command\queue\QueryConsumeQueueCommand.java,org.apache.rocketmq.tools.command.queue.QueryConsumeQueueCommand,,10,90,16
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\utils\ChannelUtil.java,org.apache.rocketmq.common.utils.ChannelUtil,,1,10,3
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\subscription\GroupForbidden.java,org.apache.rocketmq.remoting.protocol.subscription.GroupForbidden,,3,41,15
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\AppendMessageStatus.java,org.apache.rocketmq.store.AppendMessageStatus,,0,1,0
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\header\controller\register\RegisterBrokerToControllerResponseHeader.java,org.apache.rocketmq.remoting.protocol.header.controller.register.RegisterBrokerToControllerResponseHeader,,1,52,15
C:\oodass1\projects\rocketmq\test\src\test\java\org\apache\rocketmq\test\container\ScheduleSlaveActingMasterIT.java,org.apache.rocketmq.test.container.ScheduleSlaveActingMasterIT,,14,227,35
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\header\namesrv\RegisterTopicRequestHeader.java,org.apache.rocketmq.remoting.protocol.header.namesrv.RegisterTopicRequestHeader,,3,11,3
C:\oodass1\projects\rocketmq\tools\src\main\java\org\apache\rocketmq\tools\command\broker\GetColdDataFlowCtrInfoSubCommand.java,org.apache.rocketmq.tools.command.broker.GetColdDataFlowCtrInfoSubCommand,,12,69,11
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\plugin\MessageStorePluginContext.java,org.apache.rocketmq.store.plugin.MessageStorePluginContext,,5,31,6
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\grpc\v2\channel\GrpcChannelManager.java,org.apache.rocketmq.proxy.grpc.v2.channel.GrpcChannelManager,,12,69,16
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\kv\CompactionPositionMgr.java,org.apache.rocketmq.store.kv.CompactionPositionMgr,,3,48,15
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\impl\consumer\PopProcessQueue.java,org.apache.rocketmq.client.impl.consumer.PopProcessQueue,,2,41,12
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\netty\TlsHelper.java,org.apache.rocketmq.remoting.netty.TlsHelper$DecryptionStrategy,,0,3,1
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\stats\StatsItemSet.java,org.apache.rocketmq.common.stats.StatsItemSet$Anonymous5,,1,9,2
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\stats\StatsItemSet.java,org.apache.rocketmq.common.stats.StatsItemSet$Anonymous6,,1,9,2
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\stats\StatsItemSet.java,org.apache.rocketmq.common.stats.StatsItemSet$Anonymous3,,1,9,2
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\stats\StatsItemSet.java,org.apache.rocketmq.common.stats.StatsItemSet$Anonymous4,,1,9,2
C:\oodass1\projects\rocketmq\proxy\src\test\java\org\apache\rocketmq\proxy\service\route\MessageQueueSelectorTest.java,org.apache.rocketmq.proxy.service.route.MessageQueueSelectorTest,,5,48,4
C:\oodass1\projects\rocketmq\broker\src\test\java\org\apache\rocketmq\broker\BrokerOuterAPITest.java,org.apache.rocketmq.broker.BrokerOuterAPITest$Anonymous1,,3,15,4
C:\oodass1\projects\rocketmq\broker\src\test\java\org\apache\rocketmq\broker\BrokerOuterAPITest.java,org.apache.rocketmq.broker.BrokerOuterAPITest$Anonymous2,,0,5,1
C:\oodass1\projects\rocketmq\broker\src\test\java\org\apache\rocketmq\broker\BrokerOuterAPITest.java,org.apache.rocketmq.broker.BrokerOuterAPITest$Anonymous3,,2,6,1
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\SystemClock.java,org.apache.rocketmq.common.SystemClock,,0,5,1
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\impl\consumer\DefaultLitePullConsumerImpl.java,org.apache.rocketmq.client.impl.consumer.DefaultLitePullConsumerImpl$PullTaskImpl,,12,136,37
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\topic\LmqTopicConfigManager.java,org.apache.rocketmq.broker.topic.LmqTopicConfigManager,,4,26,9
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\stats\StatsItemSet.java,org.apache.rocketmq.common.stats.StatsItemSet$Anonymous1,,1,9,2
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\stats\StatsItemSet.java,org.apache.rocketmq.common.stats.StatsItemSet$Anonymous2,,1,9,2
C:\oodass1\projects\rocketmq\store\src\test\java\org\apache\rocketmq\store\queue\CombineConsumeQueueStoreTest.java,org.apache.rocketmq.store.queue.CombineConsumeQueueStoreTest,,23,248,14
C:\oodass1\projects\rocketmq\tools\src\test\java\org\apache\rocketmq\tools\command\connection\ConsumerConnectionSubCommandTest.java,org.apache.rocketmq.tools.command.connection.ConsumerConnectionSubCommandTest,,12,27,4
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\rpc\RpcClientImpl.java,org.apache.rocketmq.remoting.rpc.RpcClientImpl$Anonymous1,,5,30,8
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\ha\autoswitch\AutoSwitchHAConnection.java,org.apache.rocketmq.store.ha.autoswitch.AutoSwitchHAConnection$ReadSocketService,,9,128,11
C:\oodass1\projects\rocketmq\broker\src\test\java\org\apache\rocketmq\broker\longpolling\PullRequestHoldServiceTest.java,org.apache.rocketmq.broker.longpolling.PullRequestHoldServiceTest,,17,45,7
C:\oodass1\projects\rocketmq\remoting\src\test\java\org\apache\rocketmq\remoting\protocol\header\GetConsumeStatsRequestHeaderTest.java,org.apache.rocketmq.remoting.protocol.header.GetConsumeStatsRequestHeaderTest,,3,67,13
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\metrics\DefaultStoreMetricsManager.java,org.apache.rocketmq.store.metrics.DefaultStoreMetricsManager,,22,170,33
C:\oodass1\projects\rocketmq\tools\src\main\java\org\apache\rocketmq\tools\command\export\ExportConfigsCommand.java,org.apache.rocketmq.tools.command.export.ExportConfigsCommand,,8,59,9
C:\oodass1\projects\rocketmq\common\src\test\java\org\apache\rocketmq\common\compression\ZlibCompressorTest.java,org.apache.rocketmq.common.compression.ZlibCompressorTest,,3,21,4
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\filter\ExpressionForRetryMessageFilter.java,org.apache.rocketmq.broker.filter.ExpressionForRetryMessageFilter,,5,48,17
C:\oodass1\projects\rocketmq\client\src\test\java\org\apache\rocketmq\client\consumer\rebalance\AllocateMessageQueueByConfigTest.java,org.apache.rocketmq.client.consumer.rebalance.AllocateMessageQueueByConfigTest,,5,34,7
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\consumer\rebalance\AllocateMessageQueueByConfig.java,org.apache.rocketmq.client.consumer.rebalance.AllocateMessageQueueByConfig,,2,15,4
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\header\CreateTopicListRequestHeader.java,org.apache.rocketmq.remoting.protocol.header.CreateTopicListRequestHeader,,2,4,1
C:\oodass1\projects\rocketmq\example\src\main\java\org\apache\rocketmq\example\simple\LitePullConsumerAssignWithSubExpression.java,org.apache.rocketmq.example.simple.LitePullConsumerAssignWithSubExpression,,3,32,4
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\MQVersion.java,org.apache.rocketmq.common.MQVersion$Version,,0,1,0
C:\oodass1\projects\rocketmq\container\src\main\java\org\apache\rocketmq\container\BrokerContainer.java,org.apache.rocketmq.container.BrokerContainer$Anonymous2,,0,10,2
C:\oodass1\projects\rocketmq\container\src\main\java\org\apache\rocketmq\container\BrokerContainer.java,org.apache.rocketmq.container.BrokerContainer$Anonymous3,,0,10,2
C:\oodass1\projects\rocketmq\example\src\main\java\org\apache\rocketmq\example\benchmark\TransactionProducer.java,org.apache.rocketmq.example.benchmark.TransactionListenerImpl,,10,76,13
C:\oodass1\projects\rocketmq\common\src\test\java\org\apache\rocketmq\common\attribute\AttributeParserTest.java,org.apache.rocketmq.common.attribute.AttributeParserTest,,3,80,15
C:\oodass1\projects\rocketmq\container\src\main\java\org\apache\rocketmq\container\BrokerContainer.java,org.apache.rocketmq.container.BrokerContainer$Anonymous1,,1,10,2
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\index\IndexService.java,org.apache.rocketmq.store.index.IndexService$Anonymous1,,1,5,1
C:\oodass1\projects\rocketmq\auth\src\main\java\org\apache\rocketmq\auth\authentication\context\AuthenticationContext.java,org.apache.rocketmq.auth.authentication.context.AuthenticationContext,,2,49,16
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\grpc\interceptor\GlobalExceptionInterceptor.java,org.apache.rocketmq.proxy.grpc.interceptor.GlobalExceptionInterceptor$Anonymous1,,4,58,14
C:\oodass1\projects\rocketmq\tools\src\main\java\org\apache\rocketmq\tools\command\topic\UpdateOrderConfCommand.java,org.apache.rocketmq.tools.command.topic.UpdateOrderConfCommand,,8,60,10
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\processor\ReplyMessageProcessor.java,org.apache.rocketmq.broker.processor.ReplyMessageProcessor$PushReplyResult,,0,20,5
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\constant\FIleReadaheadMode.java,org.apache.rocketmq.common.constant.FIleReadaheadMode,,0,3,0
C:\oodass1\projects\rocketmq\tools\src\test\java\org\apache\rocketmq\tools\admin\DefaultMQAdminExtTest.java,org.apache.rocketmq.tools.admin.DefaultMQAdminExtTest,,37,346,37
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\pop\PopConsumerContext.java,org.apache.rocketmq.broker.pop.PopConsumerContext,,4,100,29
C:\oodass1\projects\rocketmq\openmessaging\src\main\java\io\openmessaging\rocketmq\utils\OMSUtil.java,io.openmessaging.rocketmq.utils.OMSUtil,,14,105,18
C:\oodass1\projects\rocketmq\store\src\test\java\org\apache\rocketmq\store\lock\AdaptiveLockTest.java,org.apache.rocketmq.store.lock.AdaptiveLockTest$Anonymous1,,0,12,2
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\consumer\AckResult.java,org.apache.rocketmq.client.consumer.AckResult,,1,26,7
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\BrokerPreOnlineService.java,org.apache.rocketmq.broker.BrokerPreOnlineService,,14,209,47
C:\oodass1\projects\rocketmq\common\src\test\java\org\apache\rocketmq\common\NetworkUtilTest.java,org.apache.rocketmq.common.NetworkUtilTest,,2,15,3
C:\oodass1\projects\rocketmq\client\src\test\java\org\apache\rocketmq\client\latency\LatencyFaultToleranceImplTest.java,org.apache.rocketmq.client.latency.LatencyFaultToleranceImplTest$Anonymous1,,1,5,1
C:\oodass1\projects\rocketmq\example\src\main\java\org\apache\rocketmq\example\namespace\PullConsumerWithNamespace.java,org.apache.rocketmq.example.namespace.PullConsumerWithNamespace,,4,57,14
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\service\metadata\ClusterMetadataService.java,org.apache.rocketmq.proxy.service.metadata.ClusterMetadataService$ClusterAclCacheLoader,,7,22,5
C:\oodass1\projects\rocketmq\test\src\main\java\org\apache\rocketmq\test\schema\SchemaDefiner.java,org.apache.rocketmq.test.schema.SchemaDefiner,,29,64,2
C:\oodass1\projects\rocketmq\broker\src\test\java\org\apache\rocketmq\broker\client\net\Broker2ClientTest.java,org.apache.rocketmq.broker.client.net.Broker2ClientTest,,22,106,10
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\header\StatisticsMessagesRequestHeader.java,org.apache.rocketmq.remoting.protocol.header.StatisticsMessagesRequestHeader,,2,42,12
C:\oodass1\projects\rocketmq\tieredstore\src\test\java\org\apache\rocketmq\tieredstore\file\FlatFileStoreTest.java,org.apache.rocketmq.tieredstore.file.FlatFileStoreTest,,13,51,5
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\remoting\activity\AbstractRemotingActivity.java,org.apache.rocketmq.proxy.remoting.activity.AbstractRemotingActivity,,15,108,23
C:\oodass1\projects\rocketmq\tools\src\main\java\org\apache\rocketmq\tools\command\message\PrintMessageByQueueCommand.java,org.apache.rocketmq.tools.command.message.PrintMessageByQueueCommand$TagCountBean,,1,23,6
C:\oodass1\projects\rocketmq\remoting\src\test\java\org\apache\rocketmq\remoting\protocol\header\ExportRocksDBConfigToJsonRequestHeaderTest.java,org.apache.rocketmq.remoting.protocol.header.ExportRocksDBConfigToJsonRequestHeaderTest,,2,22,4
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\metrics\ConsumerLagCalculator.java,org.apache.rocketmq.broker.metrics.ConsumerLagCalculator$BaseCalculateResult,,0,10,1
C:\oodass1\projects\rocketmq\broker\src\test\java\org\apache\rocketmq\broker\metrics\BrokerMetricsManagerTest.java,org.apache.rocketmq.broker.metrics.BrokerMetricsManagerTest,,12,220,28
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\consumer\store\OffsetSerializeWrapper.java,org.apache.rocketmq.client.consumer.store.OffsetSerializeWrapper,,2,9,2
C:\oodass1\projects\rocketmq\common\src\test\java\org\apache\rocketmq\common\attribute\BooleanAttributeTest.java,org.apache.rocketmq.common.attribute.BooleanAttributeTest,,3,19,4
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\header\ViewMessageResponseHeader.java,org.apache.rocketmq.remoting.protocol.header.ViewMessageResponseHeader,,1,4,1
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\common\utils\ProxyUtils.java,org.apache.rocketmq.proxy.common.utils.ProxyUtils,,0,4,0
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\LifecycleAwareServiceThread.java,org.apache.rocketmq.common.LifecycleAwareServiceThread,,2,23,5
C:\oodass1\projects\rocketmq\auth\src\test\java\org\apache\rocketmq\auth\authorization\AuthorizationEvaluatorTest.java,org.apache.rocketmq.auth.authorization.AuthorizationEvaluatorTest,,20,308,24
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\grpc\ProxyAndTlsProtocolNegotiator.java,org.apache.rocketmq.proxy.grpc.ProxyAndTlsProtocolNegotiator$HAProxyMessageHandler,,6,45,10
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\service\metadata\ClusterMetadataService.java,org.apache.rocketmq.proxy.service.metadata.ClusterMetadataService$ClusterTopicConfigCacheLoader,,4,16,4
C:\oodass1\projects\rocketmq\remoting\src\test\java\org\apache\rocketmq\remoting\TlsTest.java,org.apache.rocketmq.remoting.TlsTest,,20,243,44
C:\oodass1\projects\rocketmq\client\src\test\java\org\apache\rocketmq\client\impl\ClientRemotingProcessorTest.java,org.apache.rocketmq.client.impl.ClientRemotingProcessorTest,,26,126,11
C:\oodass1\projects\rocketmq\store\src\test\java\org\apache\rocketmq\store\HATest.java,org.apache.rocketmq.store.HATest,,14,205,23
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\route\QueueData.java,org.apache.rocketmq.remoting.protocol.route.QueueData,,1,76,27
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\hook\EndTransactionHook.java,org.apache.rocketmq.client.hook.EndTransactionHook,,1,4,2
C:\oodass1\projects\rocketmq\example\src\main\java\org\apache\rocketmq\example\openmessaging\SimplePushConsumer.java,org.apache.rocketmq.example.openmessaging.SimplePushConsumer,,2,22,1
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\header\RemoveBrokerRequestHeader.java,org.apache.rocketmq.remoting.protocol.header.RemoveBrokerRequestHeader,,4,25,7
